,0,1,2,3,4
77,1.1258526,0.76803386,0.942505,1.5015578,0.8253353
78,1.103551,0.30614948,1.0619705,1.5679317,0.46451586
79,0.84634316,1.2861595,0.68009853,0.4107228,1.6627178
80,1.3631053,0.30951095,0.77402663,0.6253257,0.6600307
81,1.7534704,1.3709153,0.8706663,1.4549223,0.86915517
82,1.1448888,0.6850861,0.21024925,1.2189791,1.040494
83,0.6620509,1.3323389,0.09649962,0.05335474,1.5612464
84,2.4099784,1.4653347,2.3231673,1.5203148,0.14032406
85,0.7381996,1.4847355,1.1162285,0.66444886,1.5865866
86,1.8900275,0.58233744,0.85249305,1.1619439,0.06911504
87,2.2146044,0.5550809,1.1854652,1.265006,0.5557377
88,0.73465896,0.91323954,0.7549738,0.8472693,0.622676
89,1.0968204,0.25272536,0.28966445,0.79914725,0.25936145
90,1.6993784,0.862499,0.37069452,0.24944508,0.13733542
91,0.13792592,1.1566497,0.91644293,0.25270438,1.7928517
92,0.58382225,0.95809704,0.76730335,0.7133092,1.4032743
93,0.39997137,0.0,0.17643678,2.532443,1.5711156
94,0.6422461,0.52686596,0.8509248,0.8869486,0.33699477
95,0.18704993,1.071633,1.1273439,0.8621789,1.2134585
96,1.2883217,0.7572347,1.2753375,3.206788,0.9162909
97,0.870373,0.73101854,0.8923814,1.0972232,1.2502667
98,0.37896812,0.0,0.87637335,0.74970734,0.0
99,1.5471356,0.9249092,1.0522463,1.390054,0.6869646
100,1.6146739,0.6135051,2.1636055,1.727249,0.4291005
101,0.47619802,1.3918852,1.817248,1.5879374,1.8111811
102,1.1023948,0.840718,1.2164127,0.48271698,1.5812178
103,1.020025,1.84689,1.792212,0.96782357,1.025201
104,0.52789766,0.7416893,0.81454015,0.72855115,0.57893825
105,0.84091264,0.54046893,0.42562163,0.87563145,0.5200917
106,1.0598321,0.6767411,1.4182732,1.9283171,0.52682173
107,0.9718571,0.3311476,0.7293111,1.2295806,0.4671229
108,1.1763405,0.34146452,0.38560975,0.3450771,0.7386822
109,0.011993647,2.0506537,1.5311309,0.62735355,2.0438166
110,1.1805834,0.28650945,0.26783848,1.6968613,1.361323
111,1.7925029,2.084595,2.0932853,1.0772158,0.38472652
112,1.8900926,0.52154994,0.86738706,1.9443554,1.3126864
113,0.69023824,0.8166853,1.0402617,1.029793,0.74246013
114,0.8053897,0.8259302,1.2901849,1.621882,0.77293575
115,0.59568167,1.4662347,0.4428307,0.07626057,1.9243104
116,1.1395152,0.73763514,0.3562752,0.842678,1.5287466
117,0.9839889,0.65237176,0.6025765,0.8469116,1.2175997
118,0.7466214,1.313931,1.2155046,1.1110289,0.91999227
119,0.5166903,1.6655201,2.0078685,1.7232771,2.0207925
120,0.5170517,0.7729197,1.0448207,1.6859304,1.3746244
121,1.0738637,0.15267432,1.0289638,2.600775,0.0
122,0.8915606,0.48890036,0.33439076,0.6310775,1.0110468
123,0.9985048,0.46249068,0.56430316,1.1685371,0.3839683
124,2.3421009,0.7628177,1.0774181,1.6347167,1.0611346
125,1.228584,0.3372292,0.93395656,0.987838,0.4821787
126,0.9845462,0.633104,0.79874915,1.1943669,0.6405277
127,0.5663436,1.2102479,1.0575774,1.0072619,1.0853219
128,0.48069292,1.7428638,0.86864555,0.4615835,1.3242369
129,0.5666759,1.1183459,0.28430212,0.07109839,0.96276325
130,0.22436017,2.1502063,1.413825,0.65840364,1.989342
131,0.9227758,0.65546274,0.8553535,1.1812813,0.6556964
132,0.745988,0.8968265,0.5694417,0.7125246,1.3846328
133,1.8386862,0.34682947,0.09915984,1.2227291,0.6332717
134,0.616732,1.0459682,0.7084326,0.6128785,0.7134854
135,1.6878998,1.2846619,0.49607244,0.17774248,0.7114717
136,0.9096372,0.93353623,0.86803854,1.1514907,0.7805245
137,1.1862867,0.0,0.7289177,1.9128187,0.0
138,0.76770973,0.6096026,0.50043875,0.61924124,0.8896266
139,2.3541079,0.499143,1.0300162,0.603969,0.20394671
140,0.97265184,1.5689135,1.055974,0.8380576,1.6802475
141,0.5294594,0.60901177,0.0,0.49777636,2.2584276
142,1.2441844,0.6120591,0.5981233,1.9825454,0.52002704
143,0.42133093,0.9018016,0.64598346,0.6764424,1.0976261
144,1.7894001,1.2719709,1.6144104,0.5717888,0.40627968
145,1.4238193,0.828711,1.7520707,1.0861752,0.49769515
146,0.7141999,1.0388988,1.3247639,1.3640261,1.2003051
147,1.0354568,0.6643403,0.63067067,1.1646191,0.8019155
148,0.36784273,1.6720202,1.5698603,1.1244403,1.7050419
149,0.34452134,1.7637079,1.9150374,0.8329526,1.5357883
150,0.6989591,1.1972744,0.79708946,0.9044644,1.3589714
151,0.65834033,0.8692404,0.5693122,0.51165414,0.7426098
152,0.9152477,0.4437152,0.24155325,0.79233915,0.84309494
153,0.9076743,0.5509696,0.8729073,1.2429626,0.544266
154,0.95156336,1.4972482,0.926679,0.5693114,1.5383189
155,0.99428844,0.43949533,0.0,0.32936233,1.0098306
156,1.034604,0.6851016,0.61255026,0.69648844,0.7549279
157,0.31088442,2.971723,1.0787041,0.29405928,2.991174
158,0.8210007,1.367198,0.29823637,0.56897557,2.1962662
159,0.5862893,1.5410357,0.48328802,0.25171238,1.7646834
160,1.2074955,0.83032024,0.0,0.6178064,1.761739
161,1.3345441,0.78895503,0.6393262,0.910046,0.66419065
162,0.7153256,0.93631816,0.4953673,0.44515157,1.4615768
163,0.64191544,1.2419758,0.8193784,0.5773706,1.339744
164,1.031418,1.1862115,0.75159985,0.66743636,1.7968252
165,2.090935,0.7550634,0.82388407,1.1238315,0.0
166,2.8073783,0.9565796,1.4388152,0.46774668,0.0
167,1.1040659,0.09815061,0.2682382,2.4504912,1.5140009
168,1.648468,0.7659237,1.0968785,1.3560576,0.38478506
169,0.28553128,1.4888101,2.1158054,1.6987698,1.2601374
170,0.77914524,1.339369,0.17960322,0.19489342,1.6330917
171,1.4907068,1.0089555,2.5914736,2.2737937,0.8026339
172,2.2298694,1.1353482,1.4217739,0.0,0.0
173,0.7481122,0.91851133,1.8090551,2.0708451,0.32369095
174,0.34631455,1.2761008,1.4230279,1.0957592,1.9370893
175,1.0598861,0.9916113,1.3049885,1.5654414,0.8354838
176,0.8979543,0.5168649,0.4922279,0.8853582,1.3246708
177,1.6149302,1.6091757,1.3048669,0.3152731,0.0
178,1.0302665,1.2112819,0.21220052,0.0,1.6639433
179,0.7306005,0.45514053,0.1059674,0.7610549,1.6346331
180,0.36672074,1.4266918,0.7201959,0.612918,1.2360224
181,1.8380907,1.2225825,0.9532955,0.5477861,0.85280675
182,0.0,1.975985,1.7206259,0.738992,2.0345364
183,0.84393793,0.8428086,1.4300133,1.8544991,0.9654222
184,0.0,0.4581331,0.87399364,1.8782239,2.326366
185,0.83143806,1.5673116,1.5746777,1.0170376,1.6181954
186,1.7712841,1.2468129,0.8957461,0.4939751,0.52232707
187,0.2304824,2.1785824,1.2727563,0.52194697,2.1239696
188,1.1964976,1.2930378,0.55286515,0.0,0.9911559
189,0.50184464,1.0318834,1.1042323,0.9207413,1.3106323
190,1.6438808,0.0,0.0,2.3438115,0.8385345
191,1.9192202,0.017370045,1.2834802,1.2208458,0.0
192,0.57498693,0.665064,1.1718694,1.4538387,0.87789446
193,0.94402313,0.6796812,0.8458289,1.3754458,0.96444666
194,1.6250317,0.41016263,0.5127584,1.2246604,1.1063092
195,0.7882689,1.0768266,0.6285182,0.3889218,0.9239635
196,0.9009009,0.8608635,0.8666079,0.5205005,1.1776259
197,1.8303603,0.8180607,0.41293466,0.80190575,0.40163165
198,1.3595045,0.83723485,1.3993967,1.7081926,0.0
199,1.5973622,1.4569268,1.177267,0.67042494,0.87141496
200,1.1810514,1.1271352,0.2534958,0.89308757,1.5480149
201,0.6619997,0.8720839,0.81468093,0.7601192,0.9131792
202,1.0619527,0.6461278,0.63572824,1.1076912,1.3486724
203,0.98484707,1.7289314,1.453794,0.9192867,1.4718671
204,3.0524192,1.26265,2.3214529,1.1684935,0.0
205,0.36122763,1.2801716,0.9328131,0.5945506,1.708904
206,1.6533421,0.018344164,1.6412051,1.6444812,0.27549738
207,0.4257422,1.8157024,1.9467108,1.4362882,2.2520125
208,0.5722629,0.8768339,1.0635993,1.0880165,1.0172846
209,0.82833457,0.66705424,0.6694255,1.0215307,0.7251922
210,1.3348122,1.4520488,1.9215224,1.1311158,1.3050361
211,1.9523219,0.9838504,1.1419572,0.44124424,0.45390588
212,0.9174419,1.0595392,1.0713475,0.9540154,0.88275737
213,0.59793144,1.3299052,0.8885258,0.69978476,1.0105863
214,1.1841991,1.4466546,1.0720015,0.0,0.25539744
215,1.3904626,0.15141672,0.15882778,1.2120751,0.5113994
216,1.3915987,0.15306902,0.41057462,0.3491645,0.33881116
217,2.7786036,1.1372737,1.2658687,0.5525479,0.0
218,0.782377,1.087169,0.4778737,0.21185541,1.7849793
219,0.9384824,0.77739984,0.42524415,0.7190717,1.3002801
220,1.3543102,1.0131892,0.43954682,0.48132828,0.8550552
221,0.7796909,0.9068732,0.95819604,1.1009729,0.96781766
222,0.9205486,0.6359093,1.2531642,2.2952313,1.4513346
223,0.66947275,1.054199,0.67674994,0.71869165,1.1707959
224,0.87642425,0.769922,0.95682555,1.5516794,0.48003244
225,2.1960475,1.3206992,1.3815401,0.80397844,0.0
226,1.9314151,1.4445168,1.7908614,0.78897667,0.6971669
227,0.785709,1.1220659,1.59921,1.9331133,0.7637416
228,0.39656925,1.4172465,0.8818685,0.21039689,1.9983356
229,0.7616019,1.2613513,0.90714574,1.0107381,1.6104857
230,0.832484,1.2951822,2.1250463,2.2303946,1.3993251
231,0.929551,1.7047389,1.758406,1.1335667,1.170103
232,0.59908855,1.598866,1.4746083,1.0641913,1.7809072
233,1.6878661,0.8124424,0.9846599,1.1174068,0.0
234,0.6593518,0.75217086,0.16074437,0.0,1.3485456
235,2.1220634,0.5265269,1.3996671,1.0867509,0.28770655
236,1.179626,0.884365,1.0658357,1.382366,1.0427887
237,1.2931905,0.13507563,0.5787829,1.2720766,0.058106005
238,0.67022014,1.0011435,0.2994684,0.22931218,1.6172458
239,0.21866643,1.9431889,1.6401964,1.2975092,1.7593591
240,1.218018,1.0155569,0.91224545,0.8198222,1.2181559
241,0.9336246,0.53909284,0.46598953,1.3653835,1.5676782
242,1.0148972,1.183956,0.69539493,1.2901294,1.4314243
243,1.111187,1.2865407,1.5255508,0.9802185,0.32582664
244,0.65375257,0.92230195,1.790067,1.9444354,0.24028122
245,0.6279918,1.0768405,0.9484186,0.8073271,1.3113935
246,0.442743,0.40041143,1.4749451,2.4788003,0.8027196
247,0.6626985,1.33877,0.29631883,0.0,1.9178298
248,1.2016478,0.76557523,1.0755819,1.384336,1.2872076
249,0.6956005,0.7635385,1.074896,1.0792005,0.8159193
250,1.1693577,1.026786,1.5511738,1.2692974,0.0
251,1.2256279,0.5911404,1.4947748,1.1545354,0.60993445
252,1.0319055,1.5156416,1.1063179,0.03015107,1.5251102
253,0.5973009,1.0283997,1.6555772,1.3755119,0.85529023
254,1.75576,1.0564975,1.3642757,1.4111329,1.3445245
255,1.282774,1.0324266,0.82824194,0.70759785,0.42515582
256,0.79000485,1.1110325,0.3132351,0.29911828,1.3714767
257,1.2118134,1.0207671,1.1385522,1.1146429,0.68792385
258,2.301457,0.3829596,0.759498,1.3899767,0.4559692
259,1.9141195,1.8745413,1.8856236,0.46913266,0.6822274
260,0.7038317,1.6876764,0.44470707,0.10696632,1.5626092
261,0.99180436,0.7136556,0.7184931,1.0227146,0.7628367
262,0.7009553,0.37375635,0.0,1.018904,2.7708936
263,1.1525606,0.7758628,1.1897938,1.5536597,0.7864646
264,0.4866255,1.1253412,1.4686627,1.6800951,1.0734285
265,0.9537069,0.5352317,0.7737187,1.447799,0.6109358
266,1.108767,0.9975622,1.8708766,1.5246887,0.77639896
267,0.9602804,0.50623643,0.7161189,1.213445,0.40964293
268,1.9181359,0.62489754,0.84713614,0.33613086,0.6596169
269,1.5835888,1.0892769,0.37625802,0.03962803,1.3670993
270,1.743903,1.2954085,0.9500754,0.17585343,0.7160007
271,0.53669274,1.366312,1.8985955,1.6592985,1.450942
272,0.8433288,0.34717894,1.1819197,0.9150593,0.0
273,0.5301043,0.0,0.0,1.9994973,2.0081978
274,2.3500311,0.72287506,1.6199496,0.8693797,0.18428117
275,1.2771089,0.49929452,1.1396238,0.9437683,0.8406422
276,0.49444568,1.0156951,0.41080952,0.17510182,1.4186678
277,0.055928707,2.923889,1.8783112,0.8265418,3.1849537
278,1.6302266,0.6975008,0.85931534,1.7891482,0.6979782
279,1.3630322,1.8951621,1.6912556,0.6933267,0.81580704
280,1.6914194,1.15486,0.0,0.67258596,1.6747577
281,0.37224865,1.4188328,2.2041621,2.1668172,1.0470265
282,1.3563452,0.0,1.1774071,1.9276135,0.66246295
283,0.53327936,1.1729707,0.94738597,0.61946464,1.7126585
284,1.9053214,1.052096,0.5994462,0.22100586,0.44641286
285,0.37610465,1.7405168,0.0,0.0,3.268893
286,0.88514453,0.5965394,0.34124076,0.78633106,1.1106
287,1.1956186,0.908277,0.0,0.27297217,1.6069093
288,1.0943798,0.54879546,0.60581005,1.0697554,0.8830044
289,1.2528572,0.04445052,0.41469407,1.074172,0.06554085
