Gene,GE,CNA,DM,MutSig(Q-value),# Mut,#Profiled Samples,Freq,Is Cancer Gene (source: OncoKB)
FOXA1,0.618293642805988,0.3582020389249305,0.3833927945926835,29,28,499,5.6%,Yes
FOXA1,0.3701369383469344,0.360982391102873,0.0609810532692221,29,28,499,5.6%,Yes
FOXA1,0.552341878414154,0.3014687597751617,0.1291688531637191,29,28,499,5.6%,Yes
FOXA1,0.4027672755708313,0.3531047265987025,0.2234520277693563,29,28,499,5.6%,Yes
FOXA1,0.3933346628480789,0.3554216867469879,0.1741631608787998,29,28,499,5.6%,Yes
FOXA1,0.4785004301883262,0.3568118628359592,0.1487184059006279,29,28,499,5.6%,Yes
FOXA1,0.6249837691577582,0.3568118628359592,0.2441454744407877,29,28,499,5.6%,Yes
FOXA1,0.57351302203806,0.355885078776645,0.2506194819220599,29,28,499,5.6%,Yes
FOXA1,0.785363020884013,0.3586654309545876,0.1774278718992957,29,28,499,5.6%,Yes
FOXA1,0.5585586372227409,0.3498609823911028,0.1590421574176939,29,28,499,5.6%,Yes
FOXA1,0.3968646881247664,0.3595922150139017,0.1343389925141395,29,28,499,5.6%,Yes
FOXA1,0.3290326006833823,0.3563484708063021,0.207878588199199,29,28,499,5.6%,Yes
FOXA1,0.5654611741138846,0.3540315106580167,0.153677377465444,29,28,499,5.6%,Yes
FOXA1,0.5963637365597689,0.3512511584800741,0.1319145919662699,29,28,499,5.6%,Yes
FOXA1,0.5277298904012415,0.3535681186283596,0.2015021929946336,29,28,499,5.6%,Yes
FOXA1,0.2708391114000759,0.3480074142724745,0.085854233308653,29,28,499,5.6%,Yes
FOXA1,0.5199275016784668,0.4010159969329834,0.0879406854510307,29,28,499,5.6%,Yes
FOXA1,0.7235113260229453,0.3572752548656163,0.0782683809138627,29,28,499,5.6%,Yes
FOXA1,0.6015913425065236,0.3549582947173308,0.1292873854567681,29,28,499,5.6%,Yes
FOXA1,0.5392765536613986,0.3327154772937905,0.063512048843825,29,28,499,5.6%,Yes
FOXA1,0.4412802079546742,0.3572752548656163,0.0587156350693064,29,28,499,5.6%,Yes
FOXA1,0.6330125597652687,0.3568118628359592,0.1690557461304638,29,28,499,5.6%,Yes
FOXA1,0.5190687252918811,0.3572752548656163,0.1963195778238016,29,28,499,5.6%,Yes
FOXA1,0.6234239222538567,0.3642261353104726,0.0421579836383515,29,28,499,5.6%,Yes
FOXA1,0.3743344034052334,0.3554216867469879,0.2725172358153344,29,28,499,5.6%,Yes
FOXA1,0.6055916725706845,0.35032437442076,0.2388388076817091,29,28,499,5.6%,Yes
FOXA1,0.5636593669003149,0.5430954587581094,0.1760898524215078,29,28,499,5.6%,Yes
FOXA1,0.9300273060798644,0.6447356939315796,0.0201374851167202,29,28,499,5.6%,Yes
FOXA1,0.5256357269728822,0.3540315106580167,0.126909591639175,29,28,499,5.6%,Yes
FOXA1,0.5704800539949888,0.3572752548656163,0.2876377525673877,29,28,499,5.6%,Yes
FOXA1,0.6287100519289233,0.3540315106580167,0.1123214481500586,29,28,499,5.6%,Yes
FOXA1,0.4784074603598687,0.3568118628359592,0.2541839955519845,29,28,499,5.6%,Yes
FOXA1,0.6278608901372227,0.3554216867469879,0.108998044052722,29,28,499,5.6%,Yes
FOXA1,0.6006571054458618,0.2322538346052169,0.1296560317277908,29,28,499,5.6%,Yes
FOXA1,0.7904146237105856,0.3642261353104726,0.043327407774468,29,28,499,5.6%,Yes
FOXA1,0.3194565091421095,0.3415199258572752,0.2398820798475854,29,28,499,5.6%,Yes
FOXA1,0.2333464447459992,0.3568118628359592,0.1751672259982198,29,28,499,5.6%,Yes
FOXA1,0.685835371865803,0.3577386468952734,0.249182961041173,29,28,499,5.6%,Yes
FOXA1,0.7188829183578491,0.4638906121253967,0.0447227023541927,29,28,499,5.6%,Yes
FOXA1,0.6244281063086299,0.3591288229842447,0.0831599787214096,29,28,499,5.6%,Yes
FOXA1,0.4940410161709456,0.3586654309545876,0.1748811376714037,29,28,499,5.6%,Yes
FOXA1,0.5931669851713872,0.3544949026876737,0.2903171928849092,29,28,499,5.6%,Yes
FOXA1,0.6310587363992122,0.3721037998146432,0.0367652023022096,29,28,499,5.6%,Yes
FOXA1,0.587264084613706,0.3540315106580167,0.1464964761362603,29,28,499,5.6%,Yes
FOXA1,0.7049738188835137,0.3572752548656163,0.1009759376836652,29,28,499,5.6%,Yes
FOXA1,0.4974692995967595,0.3053753475440222,0.3278425902104635,29,28,499,5.6%,Yes
FOXA1,0.6236608821937022,0.3568118628359592,0.1238034512461207,29,28,499,5.6%,Yes
FOXA1,0.5770847642819903,0.3628359592215014,0.2941740174697431,29,28,499,5.6%,Yes
FOXA1,0.602179503901072,0.3563484708063021,0.3529430445052594,29,28,499,5.6%,Yes
FOXA1,0.651404857635498,0.3125165402889251,0.1568502187728881,29,28,499,5.6%,Yes
FOXA1,0.0,0.3577386468952734,0.2216845553715989,29,28,499,5.6%,Yes
FOXA1,0.5528560280799866,0.3991449773311615,0.1500604748725891,29,28,499,5.6%,Yes
FOXA1,0.5698920488357544,0.2395431697368621,0.1986022740602493,29,28,499,5.6%,Yes
FOXA1,0.6680619854309371,0.3572752548656163,0.1380767037841704,29,28,499,5.6%,Yes
FOXA1,0.4362683803581584,0.3568118628359592,0.1654138755760317,29,28,499,5.6%,Yes
FOXA1,0.4297877252101898,0.3575171530246734,0.0985898599028587,29,28,499,5.6%,Yes
FOXA1,0.5663549007186455,0.3586654309545876,0.1660390997388076,29,28,499,5.6%,Yes
FOXA1,0.6714735625985089,0.3572752548656163,0.1431864339573899,29,28,499,5.6%,Yes
SLC27A4,,0.4777503090234857,0.5103562911332161,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,1.0,2,2,499,0.4%,No
SLC27A4,,0.5608370304107666,0.2876127660274505,2,2,499,0.4%,No
SLC27A4,,0.6693448702101359,0.2885887076853842,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.2672417191196584,2,2,499,0.4%,No
SLC27A4,,0.4752781211372064,0.498845288137752,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.2774247834914362,2,2,499,0.4%,No
SLC27A4,,0.4684796044499382,0.3303190120614874,2,2,499,0.4%,No
SLC27A4,,0.4697156983930778,0.2498747462572689,2,2,499,0.4%,No
SLC27A4,,0.4561186650185413,0.3065330857308712,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.0400678968874478,2,2,499,0.4%,No
SLC27A4,,0.4758961681087762,0.1700838382570783,2,2,499,0.4%,No
SLC27A4,,0.4406674907292954,0.0397714700451246,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.6901146687235499,2,2,499,0.4%,No
SLC27A4,,0.5108299851417542,0.4199042916297912,2,2,499,0.4%,No
SLC27A4,,0.4592088998763906,0.5035803204755326,2,2,499,0.4%,No
SLC27A4,,0.4789864029666254,0.1896269049884626,2,2,499,0.4%,No
SLC27A4,,0.6042593717575073,0.1920547783374786,2,2,499,0.4%,No
SLC27A4,,0.4870210135970333,0.4429764996865837,2,2,499,0.4%,No
SLC27A4,,0.4801205098628998,0.3324512541294098,2,2,499,0.4%,No
SLC27A4,,0.5506798516687268,0.531896092827222,2,2,499,0.4%,No
SLC27A4,,0.4752781211372064,0.2541009248388045,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.5560823154713262,2,2,499,0.4%,No
SLC27A4,,0.3845952153205871,0.275958240032196,2,2,499,0.4%,No
SLC27A4,,0.4598269468479604,0.1822434191822239,2,2,499,0.4%,No
SLC27A4,,0.5302843016069221,0.349740699884479,2,2,499,0.4%,No
SLC27A4,,0.4697156983930778,0.7666061457588653,2,2,499,0.4%,No
SLC27A4,,0.4715698393077873,0.6163668745836209,2,2,499,0.4%,No
SLC27A4,,0.4666254635352286,0.2856580355806578,2,2,499,0.4%,No
SLC27A4,,0.4678615574783683,0.3313461242190139,2,2,499,0.4%,No
SLC27A4,,0.5043263288009888,0.3592621091180684,2,2,499,0.4%,No
SLC27A4,,0.4709517923362175,0.6353794793885529,2,2,499,0.4%,No
SLC27A4,,0.5006180469715698,0.3194252654307954,2,2,499,0.4%,No
SLC27A4,,0.488257107540173,0.2682927715001738,2,2,499,0.4%,No
SLC27A4,,0.6460174918174744,0.45430389046669,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.2242166642447418,2,2,499,0.4%,No
SLC27A4,,0.4777503090234857,0.5347649383034975,2,2,499,0.4%,No
SLC27A4,,0.5908529048207664,0.1547028731696679,2,2,499,0.4%,No
SLC27A4,,0.4771322620519159,0.2994185286166466,2,2,499,0.4%,No
SLC27A4,,0.469097651421508,0.1962953582102781,2,2,499,0.4%,No
SLC27A4,,0.4709517923362175,0.3970099701277333,2,2,499,0.4%,No
SLC27A4,,0.4758961681087762,0.2566181636778615,2,2,499,0.4%,No
SLC27A4,,0.4672435105067984,0.3760492109629807,2,2,499,0.4%,No
SLC27A4,,0.4746600741656365,0.5553807584841655,2,2,499,0.4%,No
SLC27A4,,0.654504120349884,0.0684854388236999,2,2,499,0.4%,No
SLC27A4,,0.6928306551297898,0.4032283174383451,2,2,499,0.4%,No
SLC27A4,,0.5280836224555969,0.5899817943572998,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.4749911061863725,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.5264131241298122,2,2,499,0.4%,No
SLC27A4,,0.4697156983930778,0.1977472989690613,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.4399419196449962,2,2,499,0.4%,No
SLC27A4,,0.5562422744128553,0.3673913123680817,2,2,499,0.4%,No
SLC27A4,,0.4981458590852904,0.3448388535007664,2,2,499,0.4%,No
SLC27A4,,0.4709517923362175,0.5181712532580183,2,2,499,0.4%,No
SLC27A4,,0.4820766378244746,0.1336595663490315,2,2,499,0.4%,No
SLC27A4,,0.535055935382843,0.1405736356973648,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.3670916864137952,2,2,499,0.4%,No
SLC27A4,,0.5543881334981459,0.2784632994957819,2,2,499,0.4%,No
SLC27A4,,0.4771322620519159,0.2302117288461046,2,2,499,0.4%,No
SLC27A4,,0.5256969928741455,0.4483824670314789,2,2,499,0.4%,No
SLC27A4,,0.4789864029666254,0.5676463363037162,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.638417344185523,2,2,499,0.4%,No
SLC27A4,,0.4259491264820099,0.1388227939605713,2,2,499,0.4%,No
SLC27A4,,0.4758961681087762,0.6534691832905317,2,2,499,0.4%,No
SLC27A4,,0.4579728059332509,0.4844214842233075,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.4217385695885814,2,2,499,0.4%,No
SLC27A4,,0.4678615574783683,0.2678259749582872,2,2,499,0.4%,No
SLC27A4,,0.4758961681087762,0.6105643300858161,2,2,499,0.4%,No
SLC27A4,,0.6392946243286133,0.230192556977272,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.38453234755527,2,2,499,0.4%,No
SLC27A4,,0.4697156983930778,0.1357181809817318,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.395974724705295,2,2,499,0.4%,No
SLC27A4,,0.469097651421508,0.3418906836801439,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.4942267040792655,2,2,499,0.4%,No
SLC27A4,,0.4641532756489493,0.3397723011187012,2,2,499,0.4%,No
SLC27A4,,0.4752781211372064,0.3203204405303159,2,2,499,0.4%,No
SLC27A4,,0.4709517923362175,0.4163328737109955,2,2,499,0.4%,No
SLC27A4,,0.4771322620519159,0.408820469209348,2,2,499,0.4%,No
SLC27A4,,0.4715698393077873,0.5186292092990966,2,2,499,0.4%,No
SLC27A4,,0.4688840806484222,0.166125938296318,2,2,499,0.4%,No
SLC27A4,,0.4678615574783683,0.4955509834441162,2,2,499,0.4%,No
SLC27A4,,0.4709517923362175,0.7117582668160081,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.5119477897871589,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.7132839892331743,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.3345978687908147,2,2,499,0.4%,No
SLC27A4,,0.4826946847960445,0.5310554385012574,2,2,499,0.4%,No
SLC27A4,,0.611366868019104,0.6468485593795776,2,2,499,0.4%,No
SLC27A4,,0.4678615574783683,0.4323803605278433,2,2,499,0.4%,No
SLC27A4,,0.3793156445026397,0.4293843805789947,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.5370574153220835,2,2,499,0.4%,No
SLC27A4,,0.4610630407911001,0.1250518697307758,2,2,499,0.4%,No
SLC27A4,,0.4746600741656365,0.4351256238494447,2,2,499,0.4%,No
SLC27A4,,0.5056372880935669,0.1928008645772934,2,2,499,0.4%,No
SLC27A4,,0.4777503090234857,0.2543253331429048,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.5073150363345507,2,2,499,0.4%,No
SLC27A4,,0.4789864029666254,0.4104548251392266,2,2,499,0.4%,No
SLC27A4,,0.4592088998763906,0.2714053254251614,2,2,499,0.4%,No
SLC27A4,,0.4746600741656365,0.7500552117039586,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.4455284390068271,2,2,499,0.4%,No
SLC27A4,,0.4444923102855682,0.4998140931129455,2,2,499,0.4%,No
SLC27A4,,0.4678615574783683,0.3672550650981098,2,2,499,0.4%,No
SLC27A4,,0.5533844828605652,0.1712266951799392,2,2,499,0.4%,No
SLC27A4,,0.4746600741656365,0.4458679097289738,2,2,499,0.4%,No
SLC27A4,,0.4771322620519159,0.2115632747373195,2,2,499,0.4%,No
SLC27A4,,0.5894319415092468,0.1198650673031807,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.8050620610143027,2,2,499,0.4%,No
SLC27A4,,0.4184159934520721,0.4443453848361969,2,2,499,0.4%,No
SLC27A4,,0.4592088998763906,0.4244008401597247,2,2,499,0.4%,No
SLC27A4,,0.4752781211372064,0.4056722262152762,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.4127347324977296,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.2363959606698385,2,2,499,0.4%,No
SLC27A4,,0.4771322620519159,0.5981912024218901,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.3703272186111026,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.4753956785687679,2,2,499,0.4%,No
SLC27A4,,0.4771322620519159,0.2219218363394054,2,2,499,0.4%,No
SLC27A4,,0.4660074165636588,0.4304922615230696,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.5542071453834219,2,2,499,0.4%,No
SLC27A4,,0.4604449938195302,0.5072798933121808,2,2,499,0.4%,No
SLC27A4,,0.4851668726823238,0.2661244258810145,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.5677710092775464,2,2,499,0.4%,No
SLC27A4,,0.5063474178314209,0.3535614013671875,2,2,499,0.4%,No
SLC27A4,,0.4715698393077873,0.4919310200394542,2,2,499,0.4%,No
SLC27A4,,0.5580939054489136,0.3647628724575043,2,2,499,0.4%,No
SLC27A4,,0.4783683559950556,0.1580977292523633,2,2,499,0.4%,No
SLC27A4,,0.4715698393077873,0.2233996440314621,2,2,499,0.4%,No
SLC27A4,,0.4783683559950556,0.441568199091536,2,2,499,0.4%,No
SLC27A4,,0.4286237061023712,0.3644721508026123,2,2,499,0.4%,No
SLC27A4,,0.4647713226205191,0.1354659114895693,2,2,499,0.4%,No
SLC27A4,,0.4709517923362175,0.504365032619797,2,2,499,0.4%,No
SLC27A4,,0.6171175241470337,0.7864435315132141,2,2,499,0.4%,No
SLC27A4,,0.4781637191772461,0.1317620575428009,2,2,499,0.4%,No
SLC27A4,,0.4672435105067984,0.1002595394554345,2,2,499,0.4%,No
SLC27A4,,0.9431396786155748,0.8646740200802648,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.0703323942248607,2,2,499,0.4%,No
SLC27A4,,0.5181690454483032,0.262595385313034,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.4813643854246243,2,2,499,0.4%,No
SLC27A4,,0.4765142150803461,0.2117521367352955,2,2,499,0.4%,No
SLC27A4,,0.4765142150803461,0.5267935530089182,2,2,499,0.4%,No
SLC27A4,,0.5216316440049443,0.2649556774537983,2,2,499,0.4%,No
SLC27A4,,0.4684796044499382,0.156153474110632,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.3630821470545761,2,2,499,0.4%,No
SLC27A4,,0.4771322620519159,0.3442072191433812,2,2,499,0.4%,No
SLC27A4,,0.4758961681087762,0.418908058821592,2,2,499,0.4%,No
SLC27A4,,0.4610630407911001,0.3472312726852152,2,2,499,0.4%,No
SLC27A4,,0.4781838357448578,0.1851274967193603,2,2,499,0.4%,No
SLC27A4,,0.4672435105067984,0.0854649814952392,2,2,499,0.4%,No
SLC27A4,,0.4474660074165636,0.3063725636541236,2,2,499,0.4%,No
SLC27A4,,0.4301606922126081,0.3337231670086151,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.5242227434949536,2,2,499,0.4%,No
SLC27A4,,0.4666254635352286,0.7259201583310154,2,2,499,0.4%,No
SLC27A4,,0.6345159411430359,0.2855550050735473,2,2,499,0.4%,No
SLC27A4,,0.4313967861557478,0.0432146785207992,2,2,499,0.4%,No
SLC27A4,,0.4616810877626699,0.4913490415941633,2,2,499,0.4%,No
SLC27A4,,0.522867737948084,0.5093909206933993,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.3833635913769527,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.3152932769848304,2,2,499,0.4%,No
SLC27A4,,0.4771322620519159,0.3633610666632316,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.1765716049603011,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.6020706340698649,2,2,499,0.4%,No
SLC27A4,,0.469097651421508,0.4112335764717438,2,2,499,0.4%,No
SLC27A4,,0.5182318687438965,0.254766047000885,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.377971190759258,2,2,499,0.4%,No
SLC27A4,,0.4845488257107539,0.1092198329695135,2,2,499,0.4%,No
SLC27A4,,0.5075529217720032,0.3716332018375397,2,2,499,0.4%,No
SLC27A4,,0.476555585861206,0.1391192227602005,2,2,499,0.4%,No
SLC27A4,,0.4715698393077873,0.2447873616849849,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.4504730342953916,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.1999013502495128,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.5027279102693971,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.5691826152161262,2,2,499,0.4%,No
SLC27A4,,0.407292954264524,0.3286228636374975,2,2,499,0.4%,No
SLC27A4,,0.537599503993988,0.3426240980625152,2,2,499,0.4%,No
SLC27A4,,0.4802224969097651,0.2565361187709545,2,2,499,0.4%,No
SLC27A4,,0.4765142150803461,0.6683685201870656,2,2,499,0.4%,No
SLC27A4,,0.5030902348578492,0.3778946990029436,2,2,499,0.4%,No
SLC27A4,,0.4746600741656365,0.2745904285849777,2,2,499,0.4%,No
SLC27A4,,0.4715698393077873,0.2554561080473384,2,2,499,0.4%,No
SLC27A4,,0.4697156983930778,0.4770095223704373,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.2632998729022064,2,2,499,0.4%,No
SLC27A4,,0.4616810877626699,0.661241092907922,2,2,499,0.4%,No
SLC27A4,,0.4641532756489493,0.2938809437165117,2,2,499,0.4%,No
SLC27A4,,0.4808405438813349,0.3228300553981685,2,2,499,0.4%,No
SLC27A4,,0.542027194066749,0.4598114081476118,2,2,499,0.4%,No
SLC27A4,,0.4579728059332509,0.3437325473861445,2,2,499,0.4%,No
SLC27A4,,0.4808405438813349,0.2006396562568133,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.3522715650172647,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.1720862455160588,2,2,499,0.4%,No
SLC27A4,,0.8399258343634115,0.2230740510050943,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.1664749780446876,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.2269634637793651,2,2,499,0.4%,No
SLC27A4,,0.4289079904556274,0.2514091432094574,2,2,499,0.4%,No
SLC27A4,,0.4758961681087762,0.5493993862943978,2,2,499,0.4%,No
SLC27A4,,0.4592088998763906,0.2106839675754095,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.4235327072858951,2,2,499,0.4%,No
SLC27A4,,0.4746600741656365,0.6456938823100689,2,2,499,0.4%,No
SLC27A4,,0.4684796044499382,0.1426735659724783,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.207164843298595,2,2,499,0.4%,No
SLC27A4,,0.4987639060568603,0.2866832219152584,2,2,499,0.4%,No
SLC27A4,,0.5148331273176762,0.3004956566022517,2,2,499,0.4%,No
SLC27A4,,0.4443757725587144,0.5414717269982747,2,2,499,0.4%,No
SLC27A4,,0.4929399788379669,0.3419487178325653,2,2,499,0.4%,No
SLC27A4,,0.4777503090234857,0.4948219623432904,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.4868155365868903,2,2,499,0.4%,No
SLC27A4,,0.5363096594810486,0.3029910922050476,2,2,499,0.4%,No
SLC27A4,,0.4468479604449938,0.5348023474332602,2,2,499,0.4%,No
SLC27A4,,0.5658154487609863,0.5212111473083496,2,2,499,0.4%,No
SLC27A4,,0.4684796044499382,0.5813819673785037,2,2,499,0.4%,No
SLC27A4,,0.453646477132262,0.2670899232377984,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.5028075011128346,2,2,499,0.4%,No
SLC27A4,,0.4938195302843016,0.1371266983295313,2,2,499,0.4%,No
SLC27A4,,0.4363411619283065,0.4812648960860991,2,2,499,0.4%,No
SLC27A4,,0.5185414091470951,0.3069627797353229,2,2,499,0.4%,No
SLC27A4,,0.4950556242274412,0.6112141458827534,2,2,499,0.4%,No
SLC27A4,,0.4672435105067984,0.0344828451146685,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.2117258813592883,2,2,499,0.4%,No
SLC27A4,,0.5822002472187886,0.4820183413740445,2,2,499,0.4%,No
SLC27A4,,0.4715698393077873,0.4958075225793001,2,2,499,0.4%,No
SLC27A4,,0.4752781211372064,0.980276204527418,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.5059192702284855,2,2,499,0.4%,No
SLC27A4,,0.5644928812980652,0.2575012147426605,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.6002352942981035,2,2,499,0.4%,No
SLC27A4,,0.469097651421508,0.2577291644268026,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.3919328336576202,2,2,499,0.4%,No
SLC27A4,,0.4839307787391841,0.1981155045200463,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.7671738478218715,2,2,499,0.4%,No
SLC27A4,,0.4684796044499382,0.3290370450205834,2,2,499,0.4%,No
SLC27A4,,0.4511742892459827,0.3711003500290217,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.3366250940127702,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.3907335282863998,2,2,499,0.4%,No
SLC27A4,,0.4765142150803461,0.0603985583192551,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.7411190846681176,2,2,499,0.4%,No
SLC27A4,,0.453646477132262,0.0865093444609722,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.3859442077350967,2,2,499,0.4%,No
SLC27A4,,0.4585908529048207,0.2689029878776569,2,2,499,0.4%,No
SLC27A4,,0.4687077701091766,0.3029010891914367,2,2,499,0.4%,No
SLC27A4,,0.4678615574783683,0.3940641802299455,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.2588475048245369,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.0960626406904346,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.1892641804050843,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.521713925860963,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.3022028388369961,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.4778912446276678,2,2,499,0.4%,No
SLC27A4,,0.4715698393077873,0.220943093439369,2,2,499,0.4%,No
SLC27A4,,0.4864029666254635,0.5583102250905435,2,2,499,0.4%,No
SLC27A4,,0.4697156983930778,0.6049765021964213,2,2,499,0.4%,No
SLC27A4,,0.4524103831891223,0.4225267834331413,2,2,499,0.4%,No
SLC27A4,,0.4771322620519159,0.4771844914060678,2,2,499,0.4%,No
SLC27A4,,0.4709517923362175,0.7023076275294191,2,2,499,0.4%,No
SLC27A4,,0.5586023330688477,0.3514440953731537,2,2,499,0.4%,No
SLC27A4,,0.4746600741656365,0.2034986238712854,2,2,499,0.4%,No
SLC27A4,,0.4752781211372064,0.3871548597725759,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.4390194804523796,2,2,499,0.4%,No
SLC27A4,,0.4758961681087762,0.0417490718010144,2,2,499,0.4%,No
SLC27A4,,0.4660074165636588,0.2554569774008657,2,2,499,0.4%,No
SLC27A4,,0.472805933250927,0.2828670511117449,2,2,499,0.4%,No
SLC27A4,,0.4666254635352286,0.1892750503406358,2,2,499,0.4%,No
SLC27A4,,0.4678615574783683,0.6857593312870955,2,2,499,0.4%,No
SLC27A4,,0.4740420271940667,0.4973053311321114,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.4576944131724453,2,2,499,0.4%,No
SLC27A4,,0.5157600045204163,0.0358423963189125,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.325172708721,2,2,499,0.4%,No
SLC27A4,,0.4548825710754017,0.3814676605859065,2,2,499,0.4%,No
SLC27A4,,0.4709517923362175,0.3719083753312221,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.535582585953305,2,2,499,0.4%,No
SLC27A4,,0.4783683559950556,0.3132712167616115,2,2,499,0.4%,No
SLC27A4,,0.3923248648643493,0.3538028001785278,2,2,499,0.4%,No
SLC27A4,,0.4703337453646476,0.0,2,2,499,0.4%,No
SLC27A4,,0.4684796044499382,0.7115376806714435,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.2016515284220382,2,2,499,0.4%,No
SLC27A4,,0.4907292954264524,0.3828725156948566,2,2,499,0.4%,No
SLC27A4,,0.5778744220733643,0.1521395295858383,2,2,499,0.4%,No
SLC27A4,,0.4641532756489493,0.1198172565138363,2,2,499,0.4%,No
SLC27A4,,0.4567367119901112,0.5450058358224047,2,2,499,0.4%,No
SLC27A4,,0.4746600741656365,0.4616359350300221,2,2,499,0.4%,No
SLC27A4,,1.0,0.4194027658834413,2,2,499,0.4%,No
SLC27A4,,0.465389369592089,0.507829847666576,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.2776495794181797,2,2,499,0.4%,No
SLC27A4,,0.4987639060568603,0.4473352655543047,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.1781718235311964,2,2,499,0.4%,No
SLC27A4,,0.4709517923362175,0.361084396277327,2,2,499,0.4%,No
SLC27A4,,0.4734239802224969,0.5301910248718005,2,2,499,0.4%,No
SLC27A4,,0.5129668712615967,0.2554289102554321,2,2,499,0.4%,No
SLC27A4,,0.469097651421508,0.4526161089424315,2,2,499,0.4%,No
SLC27A4,,0.547945499420166,0.3453163802623749,2,2,499,0.4%,No
SLC27A4,,0.3951171040534973,0.3113905191421509,2,2,499,0.4%,No
SLC27A4,,0.4715698393077873,0.3447802570062764,2,2,499,0.4%,No
SLC27A4,,0.4721878862793572,0.5602182278909,2,2,499,0.4%,No
SLC27A4,,0.5315090417861938,0.3331204354763031,2,2,499,0.4%,No
